Resume_ID,Name,Skills,Experience (Years),Education,Certifications,Job Role,Recruiter Decision,Salary Expectation ($),Projects Count,AI Score (0-100)
7821,Cassandra Montgomery,"also, wife, local",5,B.Tech,AWS Certified,Data Scientist,Reject,93238,0,100
8025,Amanda Sanders,"no, result, keep",20,B.Sc,AWS Certified,AI Researcher,Hire,58650,4,96
9945,Sarah Wagner,"here, student, seat",20,B.Tech,Deep Learning Specialization,Data Scientist,Hire,117152,6,78
7758,Scott Oneal,"smile, network, play",0,B.Sc,AWS Certified,AI Researcher,Reject,110372,6,54
5317,Omar Roberson,"right, grow, think",14,MBA,Deep Learning Specialization,Software Engineer,Hire,44933,8,99
5980,Daniel Wilson,"much, space, my",11,MBA,Deep Learning Specialization,Software Engineer,Reject,96552,8,81
7758,Russell Matthews,"billion, set, report",4,B.Sc,Google ML,Data Scientist,Hire,43746,3,86
1988,Rebecca Owen,"almost, art, wish",5,B.Tech,None,AI Researcher,Reject,79083,0,82
6796,Erin Cook,"painting, them, let",9,PhD,Deep Learning Specialization,Cybersecurity Analyst,Hire,64890,7,75
9985,Debbie Wood,"job, civil, industry",7,B.Tech,None,Cybersecurity Analyst,Hire,93457,6,80
412,Richard Brock,"family, case, not",3,B.Sc,None,AI Researcher,Hire,41665,10,59
74,Kathryn Tyler,"media, ahead, shoulder",1,B.Tech,None,AI Researcher,Hire,104011,7,62
7031,Jason Nguyen,"executive, use, practice",1,B.Tech,AWS Certified,Data Scientist,Reject,51995,2,56
6182,Jaclyn Wilson,"item, issue, clearly",3,B.Sc,Deep Learning Specialization,Cybersecurity Analyst,Hire,49621,7,87
580,Nicole Barber,"memory, thousand, quite",19,MBA,AWS Certified,Software Engineer,Reject,47589,6,88
3674,Geoffrey Hansen,"throughout, agreement, statement",5,B.Sc,Deep Learning Specialization,AI Researcher,Reject,93249,3,66
7696,Robin Hamilton,"theory, western, series",13,B.Sc,Deep Learning Specialization,Data Scientist,Reject,99799,3,55
2864,Adrienne Huffman,"under, explain, account",6,MBA,None,Cybersecurity Analyst,Reject,106883,1,98
1182,Kelsey Smith,"beautiful, case, important",8,B.Sc,AWS Certified,Data Scientist,Hire,95344,4,63
9573,Jonathan Turner,"eat, right, citizen",5,B.Tech,AWS Certified,Data Scientist,Reject,79140,7,81
1286,Rebecca Bush,"price, turn, issue",7,PhD,None,Data Scientist,Hire,70981,2,80
2144,Kevin Griffith,"government, candidate, material",4,MBA,AWS Certified,Data Scientist,Reject,92675,2,81
8821,Brittany Miller,"physical, arm, choice",10,B.Tech,None,Cybersecurity Analyst,Hire,44800,5,69
3434,Alejandra Larson,"woman, across, officer",13,PhD,None,Data Scientist,Hire,112914,1,80
9763,Destiny Scott,"clear, score, perhaps",19,B.Tech,None,Cybersecurity Analyst,Reject,97222,1,70
4961,Donna Hansen,"interest, expert, story",6,B.Sc,AWS Certified,AI Researcher,Reject,43266,9,69
5488,Robert Johnson,"rather, lot, return",9,MBA,Google ML,Cybersecurity Analyst,Reject,76085,4,67
9303,Ana Meyers,"my, store, behavior",20,B.Tech,AWS Certified,AI Researcher,Hire,61684,5,53
1102,Michael Hickman,"family, remember, result",14,B.Tech,None,AI Researcher,Hire,52821,1,53
9806,Melissa Roberts,"may, floor, visit",15,PhD,None,AI Researcher,Hire,104238,8,100
3718,Stephen Parks,"until, forget, region",1,PhD,None,Cybersecurity Analyst,Hire,41799,4,63
7903,Alyssa Arnold,"they, century, your",6,B.Tech,Deep Learning Specialization,Cybersecurity Analyst,Reject,45623,2,65
9280,Joshua Bowen,"we, room, specific",7,B.Tech,AWS Certified,Data Scientist,Hire,61466,8,88
1986,Shawn Lindsey,"window, his, sure",2,B.Tech,Google ML,Software Engineer,Hire,102710,2,62
9426,Betty Johnson,"many, get, player",2,B.Tech,None,Data Scientist,Reject,67566,8,90
8687,Denise Valentine,"chance, build, better",6,B.Tech,None,Software Engineer,Reject,89454,7,71
7726,Matthew Fowler,"together, beyond, green",16,B.Sc,Deep Learning Specialization,Data Scientist,Reject,103497,1,75
2491,Vicki Davis,"ago, hundred, newspaper",15,B.Tech,Google ML,Cybersecurity Analyst,Hire,44683,9,77
3857,Ralph Butler,"purpose, man, born",1,PhD,Google ML,Data Scientist,Hire,67992,7,76
418,Kimberly Rose,"specific, law, month",16,B.Sc,Google ML,Cybersecurity Analyst,Hire,96753,6,84
8482,Derrick Miranda,"matter, recognize, view",12,B.Sc,None,Cybersecurity Analyst,Reject,59980,3,100
813,Patrick Chavez,"among, really, professor",11,B.Sc,Google ML,Data Scientist,Reject,56122,0,57
3529,Phillip Castaneda,"fall, common, agreement",13,MBA,Google ML,Software Engineer,Hire,84039,10,54
673,Brittany Stanley,"challenge, clear, threat",3,PhD,AWS Certified,Software Engineer,Hire,68044,4,52
576,Timothy Chan,"choice, share, call",16,B.Sc,Deep Learning Specialization,Software Engineer,Reject,64103,2,61
7618,Mary Whitney,"account, laugh, development",6,PhD,Google ML,Software Engineer,Hire,71525,1,73
2490,Katrina Chen,"enjoy, agree, despite",15,B.Tech,AWS Certified,Data Scientist,Hire,118133,3,64
2584,Michael Burke,"focus, red, probably",16,B.Tech,AWS Certified,Cybersecurity Analyst,Hire,63686,3,69
9665,Colton White,"suddenly, behind, control",7,MBA,None,Software Engineer,Hire,58466,1,57
9570,Teresa Quinn,"central, about, yourself",17,B.Tech,Deep Learning Specialization,Cybersecurity Analyst,Reject,60395,1,63
2071,Jill Richardson,"respond, peace, trip",9,B.Tech,Deep Learning Specialization,Cybersecurity Analyst,Hire,46593,6,98
1613,Charles Wilson,"carry, difference, show",12,B.Tech,Google ML,Data Scientist,Hire,73160,6,69
6709,Joseph Glover,"degree, official, bar",16,MBA,None,Software Engineer,Hire,115550,6,87
542,Dustin Castaneda,"customer, agree, left",5,B.Tech,Deep Learning Specialization,Cybersecurity Analyst,Reject,73109,3,76
9922,Elizabeth Byrd,"player, character, check",16,MBA,None,AI Researcher,Hire,118730,10,76
8540,Rachel Taylor,"amount, fine, simple",2,MBA,AWS Certified,Software Engineer,Reject,80654,4,68
6765,Wendy Ford,"which, third, road",6,MBA,AWS Certified,AI Researcher,Hire,91313,5,64
4585,Juan Daniel,"less, woman, where",15,B.Sc,Google ML,Data Scientist,Hire,48572,3,72
4223,Stephanie Rivera,"write, per, audience",12,PhD,None,Data Scientist,Hire,93431,5,60
6417,Scott Holloway,"couple, agent, media",18,PhD,Google ML,AI Researcher,Hire,92543,1,71
5997,Kathryn Owens,"personal, blue, art",14,B.Tech,AWS Certified,Cybersecurity Analyst,Reject,46860,3,78
4413,Connor Hobbs,"beautiful, social, you",18,MBA,Deep Learning Specialization,Cybersecurity Analyst,Reject,65246,4,65
4438,Wendy Medina,"day, also, herself",6,B.Tech,Google ML,Data Scientist,Reject,63874,9,80
7769,Timothy Black,"have, information, manager",6,B.Sc,Google ML,Software Engineer,Reject,50079,9,76
2982,Lawrence Medina,"hot, instead, participant",8,MBA,Google ML,Data Scientist,Reject,95337,9,72
6377,Jessica Alvarez,"safe, first, third",16,PhD,AWS Certified,Software Engineer,Reject,58348,6,61
8180,Matthew Flynn,"pass, form, computer",11,B.Tech,AWS Certified,Software Engineer,Reject,56312,4,96
8613,Erin Griffin,"bank, wind, international",6,B.Tech,None,Cybersecurity Analyst,Reject,98769,8,64
5664,Mrs. Katelyn Leon,"bad, any, test",15,B.Sc,AWS Certified,AI Researcher,Reject,98020,10,85
9418,Dustin Bonilla,"issue, or, there",2,B.Tech,Deep Learning Specialization,Cybersecurity Analyst,Hire,54151,8,72
3201,Mary White,"carry, thank, in",13,MBA,AWS Certified,Cybersecurity Analyst,Hire,57193,4,56
2754,Benjamin Leach,"century, middle, treatment",9,B.Sc,Deep Learning Specialization,Data Scientist,Reject,64960,1,68
1609,Linda Rodriguez,"discover, law, star",2,B.Tech,None,Data Scientist,Reject,86154,4,80
1170,Lori Thompson,"performance, read, administration",12,B.Sc,Deep Learning Specialization,AI Researcher,Hire,60217,0,52
3469,Tami Aguilar,"approach, modern, half",7,PhD,Deep Learning Specialization,Software Engineer,Hire,77473,6,50
4093,Daniel Jackson,"bill, know, message",18,PhD,AWS Certified,AI Researcher,Reject,54389,1,84
5238,Thomas Davidson,"determine, who, summer",12,B.Tech,None,Cybersecurity Analyst,Reject,73562,0,59
173,Michael Parsons,"past, front, my",7,MBA,Google ML,AI Researcher,Hire,68193,5,74
1622,Stephen Beck,"positive, phone, without",5,PhD,Deep Learning Specialization,AI Researcher,Reject,97839,4,58
4213,Sophia Whitney,"wall, center, rule",11,B.Sc,AWS Certified,Data Scientist,Hire,63265,2,99
7868,Thomas Banks,"evening, suffer, though",10,B.Tech,Deep Learning Specialization,Data Scientist,Reject,74666,3,66
6418,Kevin Moran,"prove, simple, decide",10,MBA,None,Cybersecurity Analyst,Hire,80489,2,87
558,Sharon Rodriguez,"offer, fly, measure",3,MBA,None,Data Scientist,Hire,55523,2,91
5615,Jeffrey Cooper,"book, how, cut",5,B.Tech,None,Cybersecurity Analyst,Reject,74218,1,54
4717,Anthony Freeman,"include, doctor, herself",9,B.Tech,Google ML,Data Scientist,Reject,89218,2,86
3700,Tammy Henson,"heavy, control, pick",12,MBA,AWS Certified,AI Researcher,Hire,66229,10,82
3789,Christopher Little,"tell, national, staff",5,B.Sc,AWS Certified,Cybersecurity Analyst,Hire,67409,8,55
7985,Logan Rowe,"what, significant, its",19,MBA,None,Software Engineer,Reject,64457,5,90
9544,Susan Harrison,"age, discover, compare",1,MBA,None,Cybersecurity Analyst,Hire,103837,5,80
3431,Michael Hoffman,"safe, ten, parent",12,PhD,None,AI Researcher,Hire,117615,1,79
3771,Alisha Mendez,"traditional, along, two",1,B.Sc,Google ML,Software Engineer,Hire,117759,10,96
7621,Linda Hoffman,"weight, experience, big",1,MBA,Google ML,Data Scientist,Reject,98298,2,96
280,Meghan Conley,"property, can, bed",1,B.Tech,Google ML,Cybersecurity Analyst,Hire,103466,5,96
8039,Kathy Dickerson,"old, recognize, dinner",2,B.Sc,Deep Learning Specialization,Software Engineer,Hire,98435,2,51
900,Virginia Miller,"quickly, along, middle",0,PhD,Deep Learning Specialization,Software Engineer,Reject,93727,10,92
9256,Jonathan Brown,"never, hit, against",2,B.Tech,None,Data Scientist,Reject,101663,1,50
8446,Stephanie Delacruz,"turn, husband, person",1,MBA,Deep Learning Specialization,AI Researcher,Hire,52782,7,89
1192,Grace Rogers,"his, watch, source",13,B.Sc,Google ML,Data Scientist,Hire,80275,6,91
1066,Charles Bowman,"quite, season, onto",12,PhD,AWS Certified,Data Scientist,Reject,115369,0,61
6662,Richard Griffin,"cut, over, score",3,B.Sc,Deep Learning Specialization,AI Researcher,Hire,76395,2,93
8293,Dustin Owens,"reality, manager, do",16,B.Tech,Deep Learning Specialization,AI Researcher,Hire,97308,10,52
983,Lori Contreras,"trial, require, share",2,B.Tech,AWS Certified,Software Engineer,Hire,78407,8,96
4031,Chelsea Lawson,"during, miss, region",1,B.Sc,Google ML,Software Engineer,Reject,80175,6,64
7863,Oscar Faulkner,"rest, door, fear",2,MBA,Deep Learning Specialization,AI Researcher,Hire,92366,1,82
305,Steven Carter,"entire, special, those",9,PhD,AWS Certified,Data Scientist,Reject,46468,2,52
6818,Brianna Torres,"set, outside, in",9,MBA,Deep Learning Specialization,Data Scientist,Hire,95277,7,70
3890,Christie Berry,"road, final, hold",17,MBA,Google ML,AI Researcher,Reject,105686,3,59
4741,Jeremiah Garrett,"skill, window, bank",7,B.Sc,AWS Certified,Data Scientist,Hire,90933,1,71
3745,Harold Palmer,"watch, still, already",2,B.Sc,Google ML,Data Scientist,Reject,97408,2,77
8841,Alexa Thomas,"friend, song, ago",14,MBA,None,Data Scientist,Hire,43506,2,65
6341,Emily Franco,"find, base, exactly",9,PhD,None,Software Engineer,Reject,91960,6,51
5373,Angela Mahoney DDS,"line, court, minute",0,MBA,Deep Learning Specialization,Cybersecurity Analyst,Hire,117929,2,67
849,Todd Jensen,"trip, detail, husband",9,MBA,Deep Learning Specialization,Cybersecurity Analyst,Hire,110519,10,75
9399,Jonathan Ross,"material, hair, approach",8,B.Tech,None,Data Scientist,Reject,96075,3,58
1520,Michael Lawrence,"he, center, near",9,B.Sc,Deep Learning Specialization,AI Researcher,Hire,54568,7,52
2627,Kimberly Berger,"lawyer, later, next",11,B.Tech,AWS Certified,AI Researcher,Reject,78220,0,71
4656,Ashley Bernard,"management, international, collection",17,PhD,None,Software Engineer,Reject,73952,6,65
6566,Greg Alvarado,"outside, give, should",18,PhD,None,Cybersecurity Analyst,Hire,109938,6,86
7230,Laura Madden,"agent, become, upon",15,B.Tech,AWS Certified,Data Scientist,Hire,53898,1,59
2020,Christopher Travis,"sing, certainly, because",12,B.Tech,None,AI Researcher,Reject,86722,10,67
1978,Mary Pitts,"minute, near, attack",20,MBA,None,Data Scientist,Hire,64555,10,99
3677,Michael Henry,"fish, happy, walk",1,B.Sc,None,Data Scientist,Reject,74745,7,55
9613,Robert Wright,"buy, president, whose",14,MBA,Google ML,Cybersecurity Analyst,Reject,67257,3,76
7119,Jaclyn Torres,"finish, beyond, upon",10,PhD,Google ML,Data Scientist,Hire,116895,9,57
6741,Victoria Christensen,"let, local, there",5,B.Tech,AWS Certified,AI Researcher,Reject,72784,8,88
9505,Felicia Richardson,"fact, economic, one",3,B.Tech,Google ML,Data Scientist,Hire,62772,0,91
3913,Donald Lopez,"one, eight, in",17,B.Tech,Deep Learning Specialization,Data Scientist,Hire,83417,6,75
9306,Eric Barker,"shake, open, piece",19,PhD,Deep Learning Specialization,Data Scientist,Hire,82191,3,77
4532,Miranda Willis,"brother, expert, do",19,B.Sc,AWS Certified,Software Engineer,Hire,97034,6,96
3205,Stephanie Scott,"medical, drop, reality",10,B.Tech,Deep Learning Specialization,Cybersecurity Analyst,Reject,117541,10,69
4763,Lisa Mcmillan,"risk, apply, establish",9,MBA,None,Data Scientist,Hire,41496,4,65
5662,Janet Foster,"fear, employee, body",15,B.Sc,Deep Learning Specialization,Software Engineer,Reject,105291,4,60
7035,Lindsey Snyder,"fine, certainly, capital",0,B.Tech,None,Cybersecurity Analyst,Reject,106439,5,75
8528,Kenneth Christensen,"direction, sell, brother",4,MBA,Google ML,Data Scientist,Reject,57663,8,74
207,Andrew Hubbard,"sometimes, ball, Mr",13,B.Tech,Google ML,Cybersecurity Analyst,Hire,51322,3,61
3230,Nicole Wise,"item, stand, might",12,PhD,Google ML,Software Engineer,Hire,101446,10,76
3753,Sean Atkinson,"generation, tell, teach",5,B.Tech,AWS Certified,Software Engineer,Hire,49065,3,72
8344,Rachael Rollins,"full, degree, standard",7,MBA,Deep Learning Specialization,AI Researcher,Hire,103785,4,58
8545,Lauren Phillips,"four, fund, protect",14,B.Sc,Google ML,Data Scientist,Reject,97337,2,84
5639,Jennifer Rogers,"institution, community, could",18,PhD,None,Cybersecurity Analyst,Reject,76913,3,68
7654,Gabrielle Lamb,"letter, everybody, interest",20,PhD,Deep Learning Specialization,Software Engineer,Hire,75967,1,64
1398,David Shah,"establish, address, star",1,B.Tech,Google ML,Software Engineer,Hire,87314,9,78
4663,Jonathan Harper,"relate, business, but",5,MBA,Google ML,Software Engineer,Reject,112585,8,82
6196,Brenda Johnston,"responsibility, child, important",14,PhD,Google ML,Data Scientist,Hire,90220,5,100
4156,Andrea Ross,"stuff, boy, stop",2,PhD,AWS Certified,Cybersecurity Analyst,Reject,43707,3,91
9550,Anthony Mullins,"discussion, stop, money",15,MBA,Deep Learning Specialization,AI Researcher,Reject,44255,1,51
5049,Vincent Holmes,"plant, sort, international",12,PhD,Google ML,Data Scientist,Reject,93412,7,65
5520,Joseph Brown,"space, reality, here",7,B.Sc,Deep Learning Specialization,AI Researcher,Reject,66721,7,64
8863,Megan Valenzuela,"appear, would, wonder",15,B.Tech,Deep Learning Specialization,AI Researcher,Reject,118302,2,54
2016,Dylan Carson,"challenge, little, traditional",18,MBA,AWS Certified,Cybersecurity Analyst,Reject,87382,8,60
9332,Zachary Anderson,"operation, good, meet",18,B.Sc,Deep Learning Specialization,AI Researcher,Reject,70858,0,84
8860,Scott Nelson MD,"in, know, open",20,PhD,None,Data Scientist,Hire,67859,7,54
1356,Kurt Lucas,"summer, speak, yet",9,MBA,Google ML,Data Scientist,Reject,63843,0,75
9623,Jim Lawrence,"western, international, run",12,PhD,AWS Certified,AI Researcher,Reject,69553,2,72
478,Christopher Phillips,"prove, check, case",12,PhD,Deep Learning Specialization,AI Researcher,Hire,49531,0,98
7852,Michael Fleming,"TV, inside, arrive",20,B.Tech,None,AI Researcher,Hire,108455,6,52
4282,Glenn Osborn,"both, white, form",3,B.Sc,Deep Learning Specialization,AI Researcher,Hire,115654,2,73
4659,Michael White,"head, lead, spend",13,PhD,Google ML,AI Researcher,Hire,83215,2,93
516,Elijah Jimenez,"particular, both, bar",10,B.Sc,None,AI Researcher,Reject,90822,5,85
9164,Sandra Mcdonald,"situation, turn, table",19,B.Tech,None,Cybersecurity Analyst,Hire,111782,5,62
4525,Craig Castro,"computer, forward, people",11,MBA,AWS Certified,Data Scientist,Hire,107425,1,67
5508,Patricia Copeland MD,"leave, purpose, protect",8,B.Tech,None,Software Engineer,Reject,48095,3,94
4623,Natalie Rodriguez,"indeed, wife, decade",1,MBA,Google ML,Cybersecurity Analyst,Hire,52163,6,72
7398,Jeff Johnson,"enter, play, along",7,PhD,Deep Learning Specialization,AI Researcher,Hire,70704,9,94
5362,Amy Fields,"information, mission, discover",5,PhD,AWS Certified,Cybersecurity Analyst,Hire,42796,2,91
8075,Alexander Young,"throughout, building, field",1,B.Tech,None,Data Scientist,Reject,72014,7,61
7152,Linda Williams,"society, tell, offer",7,B.Tech,Google ML,Cybersecurity Analyst,Reject,41567,6,90
762,Kristina Graves,"remain, guy, million",13,B.Tech,None,AI Researcher,Hire,85073,9,64
3908,Briana Sutton,"agency, poor, play",17,MBA,Google ML,Software Engineer,Hire,113652,4,95
2464,Felicia Buchanan,"during, line, while",8,B.Tech,Deep Learning Specialization,Cybersecurity Analyst,Hire,81912,9,63
9061,Christopher Vega,"conference, fly, interest",20,B.Tech,Deep Learning Specialization,Cybersecurity Analyst,Hire,95294,5,67
3710,Laura Miller,"let, good, special",20,B.Sc,AWS Certified,Data Scientist,Hire,61013,9,50
9343,David Montgomery,"room, economy, lawyer",1,B.Sc,Google ML,Data Scientist,Hire,88984,6,81
89,Richard Price,"high, anything, note",6,B.Sc,None,Data Scientist,Reject,54734,5,50
4874,Michele Vaughn,"push, whether, white",19,PhD,Google ML,Software Engineer,Reject,71277,8,57
8331,Kristine Carter,"mind, build, man",3,MBA,Google ML,Software Engineer,Hire,112692,0,72
4110,Maria Reyes,"population, full, decide",0,B.Sc,AWS Certified,AI Researcher,Reject,44253,10,75
5473,Jillian Griffin,"decide, relationship, here",10,B.Tech,Google ML,AI Researcher,Hire,81995,9,86
4942,Richard Johnson,"network, option, marriage",2,PhD,None,Cybersecurity Analyst,Hire,81036,5,53
2081,Ashley Schultz,"this, recognize, control",12,B.Sc,Google ML,AI Researcher,Hire,58599,5,50
800,Tiffany Wheeler,"even, everybody, here",10,B.Sc,None,Software Engineer,Hire,115597,5,85
4700,Elizabeth Barker,"kid, expert, thing",12,B.Sc,Deep Learning Specialization,Cybersecurity Analyst,Hire,100290,1,95
4478,Samantha Green,"boy, stock, open",0,B.Tech,Google ML,Cybersecurity Analyst,Hire,50536,0,58
5531,William Phillips,"offer, experience, suffer",3,MBA,Deep Learning Specialization,Software Engineer,Hire,98194,5,87
4878,Bruce Howard,"story, data, stop",9,B.Tech,Google ML,Software Engineer,Reject,58876,2,87
7184,Michelle Edwards,"action, reality, defense",4,MBA,Deep Learning Specialization,AI Researcher,Reject,41355,10,66
1254,Aaron Sanders,"player, rate, car",19,MBA,None,AI Researcher,Reject,99678,7,55
